Condominio,Tamanho,Quartos,Banheiros,Suites,Vagas,Elevador,Mobiliado,Piscina,Novo,Regiao,Valor,Ano
631,60,3,1,0,1,Nao,Nao,Sim,Nao,Leste,1500.0,2001
1112,72,2,2,1,1,Nao,Nao,Nao,Nao,Leste,1400.0,2006
574,78,3,2,1,2,Nao,Nao,Nao,Nao,Leste,2500.0,2013
220,60,2,2,1,1,Nao,Nao,Nao,Nao,Leste,1400.0,2007
330,64,3,2,1,1,Nao,Nao,Sim,Nao,Leste,1700.0,2005
900,78,3,2,1,2,Nao,Nao,Nao,Nao,Leste,1800.0,2009
785,79,2,2,1,2,Nao,Nao,Sim,Nao,Leste,2650.0,2013
596,69,3,2,1,1,Sim,Sim,Sim,Nao,Leste,1850.0,2009
680,65,2,3,2,1,Nao,Nao,Nao,Nao,Leste,2100.0,2010
600,70,3,2,1,2,Sim,Sim,Nao,Nao,Leste,1900.0,2008
596,69,3,2,1,2,Sim,Nao,Sim,Nao,Leste,1850.0,2008
530,58,1,2,1,1,Sim,Nao,Sim,Nao,Leste,1700.0,2009
1000,97,3,2,1,2,Nao,Sim,Nao,Nao,Leste,3000.0,2014
500,70,2,2,1,1,Sim,Sim,Sim,Nao,Leste,2850.0,2013
150,45,2,2,1,1,Nao,Nao,Nao,Nao,Leste,1200.0,1999
1014,70,3,2,1,1,Nao,Nao,Nao,Nao,Leste,1500.0,2001
700,85,3,2,1,2,Nao,Sim,Nao,Nao,Leste,3000.0,2013
690,50,2,2,1,1,Nao,Nao,Sim,Nao,Leste,1400.0,2001
570,74,2,2,0,1,Nao,Nao,Nao,Nao,Leste,1500.0,2004
565,60,2,1,0,1,Nao,Nao,Nao,Nao,Leste,1800.0,2006
2000,160,4,2,1,3,Nao,Nao,Nao,Nao,Leste,3000.0,2015
0,50,2,1,0,0,Nao,Nao,Nao,Nao,Leste,1100.0,1998
458,57,1,2,1,0,Nao,Nao,Nao,Nao,Leste,1480.0,2004
2100,180,3,4,3,3,Nao,Nao,Nao,Nao,Leste,2100.0,2008
700,84,3,1,0,2,Sim,Nao,Sim,Nao,Leste,3000.0,2017
737,62,2,2,1,1,Sim,Nao,Sim,Nao,Norte,2700.0,2011
500,50,2,2,1,1,Sim,Nao,Sim,Nao,Norte,1800.0,2008
120,70,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1350.0,2005
120,70,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1350.0,2006
120,68,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1350.0,2001
120,70,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1350.0,2002
250,40,1,2,1,1,Nao,Nao,Nao,Nao,Norte,1200.0,2000
160,40,1,2,1,1,Nao,Nao,Nao,Nao,Norte,1200.0,1999
140,60,1,2,1,1,Nao,Nao,Nao,Nao,Norte,1200.0,2003
250,40,1,2,1,1,Nao,Nao,Nao,Nao,Norte,1100.0,2001
50,80,3,2,1,1,Nao,Nao,Nao,Nao,Norte,1400.0,2004
120,60,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1350.0,2002
635,58,2,2,1,1,Nao,Nao,Sim,Nao,Norte,2900.0,2014
580,60,2,2,1,1,Sim,Sim,Sim,Nao,Norte,2500.0,2010
635,60,2,2,1,1,Sim,Nao,Nao,Nao,Norte,2900.0,2015
650,60,2,2,1,1,Sim,Nao,Sim,Nao,Norte,1900.0,2011
650,58,2,2,1,1,Sim,Nao,Sim,Nao,Norte,1900.0,2005
500,60,2,3,1,1,Sim,Nao,Sim,Nao,Norte,2000.0,2008
700,58,2,2,1,1,Sim,Sim,Nao,Nao,Norte,2250.0,2009
450,65,2,2,1,2,Sim,Nao,Sim,Nao,Norte,2900.0,2014
498,58,2,2,1,1,Sim,Nao,Sim,Nao,Norte,1800.0,2010
630,65,2,2,1,1,Sim,Nao,Sim,Nao,Norte,2100.0,2013
750,60,2,2,1,1,Sim,Sim,Sim,Nao,Norte,2300.0,2009
635,58,2,2,1,1,Nao,Sim,Sim,Nao,Norte,2900.0,2014
635,58,2,2,1,1,Nao,Sim,Sim,Nao,Norte,2900.0,2016
628,55,2,2,1,1,Sim,Sim,Nao,Nao,Norte,2250.0,2013
640,58,2,2,1,1,Sim,Sim,Sim,Nao,Norte,2500.0,2010
635,58,2,2,1,1,Nao,Sim,Sim,Nao,Norte,2900.0,2016
474,48,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1500.0,2005
300,48,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1000.0,2000
520,50,2,2,1,1,Nao,Nao,Nao,Nao,Norte,900.0,2000
392,50,2,2,1,1,Nao,Nao,Nao,Nao,Norte,890.0,1999
0,62,2,2,1,1,Nao,Nao,Nao,Nao,Norte,700.0,1998
460,48,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1040.0,2002
450,48,2,2,1,1,Nao,Nao,Nao,Nao,Norte,950.0,2001
430,49,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1100.0,2000
320,50,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1050.0,2001
465,49,2,2,1,1,Sim,Nao,Nao,Nao,Norte,850.0,2001
600,56,2,2,1,1,Nao,Nao,Sim,Nao,Norte,1100.0,2002
320,55,2,2,1,1,Sim,Nao,Nao,Nao,Norte,980.0,2002
350,61,3,2,1,1,Nao,Nao,Nao,Nao,Norte,900.0,1998
511,50,2,2,1,1,Nao,Nao,Nao,Nao,Norte,900.0,1998
350,50,2,2,1,1,Nao,Nao,Nao,Nao,Norte,999.0,1998
0,50,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1570.0,2009
392,50,2,2,1,1,Nao,Nao,Nao,Nao,Norte,900.0,2000
460,49,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1000.0,1998
500,70,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1000.0,1998
480,45,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1300.0,2000
470,51,2,2,1,1,Sim,Nao,Sim,Nao,Norte,1000.0,1998
398,50,2,2,1,1,Sim,Nao,Nao,Nao,Norte,800.0,1998
460,46,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1550.0,2003
450,49,2,2,1,1,Nao,Nao,Sim,Nao,Norte,1300.0,2002
0,60,2,2,1,1,Nao,Nao,Nao,Nao,Norte,950.0,2000
580,58,2,2,1,1,Sim,Sim,Sim,Nao,Norte,1000.0,2000
393,50,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1320.0,2006
60,58,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1200.0,1998
530,45,2,2,1,1,Sim,Nao,Sim,Nao,Norte,2000.0,2009
450,49,2,2,1,1,Nao,Nao,Sim,Nao,Norte,1300.0,2003
580,50,2,2,1,1,Nao,Nao,Sim,Nao,Norte,850.0,1999
472,58,2,2,1,1,Nao,Nao,Sim,Nao,Norte,1200.0,2004
60,58,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1200.0,2004
1700,180,3,4,1,3,Nao,Sim,Sim,Nao,Norte,2300.0,2014
277,48,2,2,1,1,Sim,Nao,Sim,Nao,Norte,1000.0,1998
260,55,2,2,1,1,Sim,Sim,Sim,Nao,Norte,1180.0,1999
277,50,2,2,1,1,Sim,Sim,Sim,Nao,Norte,1200.0,2000
490,50,1,2,1,1,Sim,Nao,Nao,Nao,Norte,980.0,2001
350,50,2,2,1,1,Nao,Nao,Sim,Nao,Norte,1100.0,2002
0,48,2,2,1,1,Sim,Nao,Sim,Nao,Norte,1583.0,2004
450,60,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1200.0,2002
600,35,1,2,1,1,Sim,Nao,Nao,Nao,Norte,600.0,1998
395,55,2,2,1,1,Sim,Nao,Sim,Nao,Norte,1400.0,2004
450,57,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1050.0,2002
700,82,3,2,1,2,Nao,Nao,Nao,Nao,Norte,1600.0,2003
460,50,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1000.0,1998
280,50,2,2,1,1,Sim,Nao,Sim,Nao,Norte,1120.0,2001
480,50,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1000.0,1999
530,52,2,2,1,1,Sim,Sim,Nao,Nao,Norte,950.0,1998
270,53,2,2,1,1,Nao,Nao,Sim,Nao,Norte,1300.0,2003
500,50,2,2,1,1,Sim,Nao,Sim,Nao,Norte,1300.0,2000
368,45,2,2,1,1,Sim,Nao,Sim,Nao,Norte,1200.0,1998
470,51,2,2,1,1,Sim,Sim,Nao,Nao,Norte,2000.0,2011
350,50,2,2,1,1,Nao,Nao,Sim,Nao,Norte,1300.0,2003
0,55,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1200.0,2001
610,59,3,2,1,1,Nao,Sim,Nao,Nao,Norte,1370.0,2000
500,55,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1150.0,1999
915,75,3,2,1,3,Nao,Nao,Sim,Nao,Norte,1300.0,2004
400,60,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1000.0,2002
605,65,3,2,1,1,Nao,Nao,Nao,Nao,Norte,1300.0,2004
520,50,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1000.0,1999
450,50,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1000.0,2000
270,50,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1300.0,2000
620,67,3,2,1,2,Sim,Nao,Sim,Nao,Norte,1600.0,2003
450,50,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1000.0,1999
600,67,3,3,1,2,Sim,Nao,Sim,Nao,Norte,1600.0,2006
430,65,3,2,1,1,Nao,Nao,Nao,Nao,Norte,1600.0,2009
620,67,3,2,1,2,Sim,Nao,Sim,Nao,Norte,1600.0,2009
697,84,3,2,1,1,Sim,Nao,Sim,Nao,Norte,3000.0,2016
435,52,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1200.0,2001
670,70,3,2,1,2,Sim,Nao,Sim,Nao,Norte,2500.0,2011
700,84,3,2,1,1,Sim,Sim,Sim,Nao,Norte,3000.0,2015
486,81,2,2,1,1,Nao,Nao,Nao,Nao,Norte,2400.0,2011
892,69,3,2,1,1,Nao,Nao,Sim,Nao,Norte,1200.0,1999
402,70,3,2,1,1,Nao,Nao,Sim,Nao,Norte,1400.0,2006
440,65,2,2,1,1,Nao,Sim,Sim,Nao,Norte,2500.0,2010
1200,160,3,2,1,2,Sim,Nao,Sim,Nao,Norte,3300.0,2012
620,64,3,2,1,1,Nao,Nao,Nao,Nao,Norte,1200.0,2004
0,50,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1400.0,2005
500,64,3,2,1,1,Nao,Nao,Sim,Nao,Norte,1900.0,2008
480,53,2,2,1,1,Sim,Sim,Sim,Nao,Norte,1500.0,2002
780,90,3,2,1,1,Sim,Nao,Sim,Nao,Norte,1600.0,2007
768,100,3,3,1,1,Nao,Nao,Nao,Nao,Norte,1600.0,2003
700,77,3,2,1,1,Nao,Nao,Sim,Nao,Norte,1700.0,2010
395,65,2,2,1,1,Nao,Sim,Sim,Nao,Norte,2500.0,2011
478,53,2,2,1,1,Nao,Nao,Sim,Nao,Norte,1900.0,2010
500,56,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1200.0,2002
600,60,2,2,1,1,Nao,Sim,Sim,Nao,Norte,1400.0,2005
892,70,3,2,1,1,Nao,Nao,Sim,Nao,Norte,1500.0,2003
750,67,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1100.0,2001
450,52,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1400.0,2001
0,62,2,2,1,1,Sim,Sim,Sim,Nao,Norte,2700.0,2010
600,79,3,3,1,2,Sim,Nao,Sim,Nao,Norte,1999.0,2008
726,84,3,2,1,1,Sim,Nao,Sim,Nao,Norte,1300.0,2004
380,50,2,2,1,1,Nao,Nao,Sim,Nao,Norte,900.0,1998
759,84,3,2,1,1,Nao,Nao,Sim,Nao,Norte,1400.0,2002
360,58,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1100.0,2000
577,63,2,2,1,1,Sim,Nao,Sim,Nao,Norte,1199.0,2002
580,65,3,2,1,1,Nao,Nao,Sim,Nao,Norte,2000.0,2007
600,68,3,3,1,1,Sim,Nao,Sim,Nao,Norte,2600.0,2011
500,67,1,2,1,1,Nao,Nao,Sim,Nao,Norte,2500.0,2011
642,82,2,2,1,1,Sim,Nao,Sim,Nao,Norte,2000.0,2011
550,58,2,2,1,2,Sim,Nao,Sim,Nao,Norte,2190.0,2008
550,58,2,2,1,2,Sim,Nao,Sim,Nao,Norte,2300.0,2008
550,60,2,2,1,2,Sim,Nao,Sim,Nao,Norte,2100.0,2008
700,203,3,2,1,2,Nao,Nao,Sim,Nao,Norte,3000.0,2015
414,67,3,2,1,1,Nao,Nao,Sim,Nao,Norte,2200.0,2007
360,58,2,2,1,1,Nao,Nao,Nao,Nao,Norte,2200.0,2013
570,58,2,2,1,1,Sim,Nao,Sim,Nao,Norte,2800.0,2016
650,67,2,2,1,1,Nao,Nao,Sim,Nao,Norte,2500.0,2014
600,67,3,2,1,1,Nao,Nao,Sim,Nao,Norte,2600.0,2011
643,58,3,2,1,1,Sim,Nao,Sim,Nao,Norte,2300.0,2009
170,85,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1500.0,2007
0,110,2,2,1,1,Nao,Nao,Nao,Nao,Norte,2200.0,2010
0,110,2,2,1,1,Nao,Nao,Nao,Nao,Norte,2200.0,2012
500,79,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1600.0,2006
620,80,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1200.0,2005
270,72,1,2,1,1,Nao,Nao,Nao,Nao,Norte,1200.0,2004
254,70,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1300.0,2003
450,72,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1300.0,2002
250,75,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1800.0,2005
0,150,3,2,1,1,Nao,Nao,Nao,Nao,Norte,2500.0,2009
30,30,1,2,1,1,Nao,Nao,Nao,Nao,Norte,1000.0,1999
95,50,1,2,1,1,Nao,Nao,Nao,Nao,Norte,1200.0,2005
835,132,3,2,1,1,Sim,Nao,Nao,Nao,Norte,2000.0,2007
480,70,2,2,1,1,Nao,Nao,Sim,Nao,Norte,2500.0,2012
564,69,2,2,1,2,Sim,Nao,Sim,Nao,Norte,3000.0,2011
500,70,2,2,1,1,Nao,Sim,Sim,Nao,Norte,2800.0,2016
411,50,2,2,1,1,Sim,Nao,Sim,Nao,Norte,1600.0,2007
388,58,2,2,1,1,Sim,Nao,Nao,Nao,Norte,2000.0,2012
388,58,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1800.0,2009
299,58,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1500.0,2007
420,49,2,2,1,1,Sim,Nao,Sim,Nao,Norte,1600.0,2008
598,65,2,2,1,1,Sim,Nao,Sim,Nao,Norte,1300.0,2006
600,90,3,2,1,1,Sim,Nao,Sim,Nao,Norte,1600.0,2004
480,50,2,2,1,1,Nao,Nao,Sim,Nao,Norte,1150.0,1998
299,58,2,2,1,1,Sim,Sim,Nao,Nao,Norte,1650.0,2010
201,35,1,2,1,1,Nao,Nao,Nao,Nao,Norte,900.0,2001
395,73,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1300.0,2001
201,35,1,2,1,1,Nao,Nao,Nao,Nao,Norte,900.0,1998
480,70,3,2,1,1,Nao,Nao,Sim,Nao,Norte,1500.0,2002
395,73,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1300.0,2005
650,75,3,2,1,1,Sim,Nao,Sim,Nao,Norte,1800.0,2006
395,70,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1300.0,2001
319,55,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1100.0,1998
293,70,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1400.0,2002
251,45,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1050.0,2003
290,58,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1300.0,2000
395,73,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1299.0,2002
636,74,3,2,1,1,Sim,Nao,Sim,Nao,Norte,1550.0,2005
395,73,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1300.0,2000
0,50,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1300.0,2004
408,80,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1300.0,2002
450,47,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1250.0,1999
780,80,3,3,1,2,Sim,Nao,Sim,Nao,Norte,1500.0,2002
395,73,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1300.0,2001
390,49,2,2,1,1,Sim,Nao,Sim,Nao,Norte,1500.0,2008
663,70,3,2,1,1,Sim,Nao,Sim,Nao,Norte,1500.0,2007
400,73,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1701.0,2008
411,50,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1500.0,2006
550,55,2,2,1,1,Sim,Sim,Nao,Nao,Norte,1600.0,2003
515,65,3,2,1,1,Sim,Nao,Sim,Nao,Norte,1500.0,2003
470,55,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1200.0,2004
0,50,2,2,1,1,Sim,Sim,Nao,Nao,Norte,1500.0,2005
275,46,2,2,1,1,Sim,Nao,Nao,Nao,Norte,950.0,1998
650,53,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1400.0,2002
600,60,2,2,1,1,Sim,Sim,Sim,Nao,Norte,1500.0,2007
1350,132,3,3,1,2,Sim,Sim,Sim,Nao,Norte,3300.0,2018
450,53,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1300.0,1999
160,50,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1600.0,2003
770,78,3,3,2,2,Sim,Nao,Sim,Nao,Norte,2300.0,2008
400,50,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1200.0,1999
540,52,2,2,1,1,Nao,Nao,Sim,Nao,Norte,1200.0,2003
1364,131,3,2,1,2,Sim,Nao,Sim,Nao,Norte,3200.0,2012
400,50,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1100.0,2001
1364,131,3,3,1,2,Sim,Nao,Sim,Nao,Norte,3200.0,2016
400,45,3,2,1,1,Nao,Nao,Sim,Nao,Norte,1200.0,2005
450,63,3,2,1,1,Sim,Sim,Nao,Nao,Norte,1550.0,2003
232,50,2,2,1,1,Nao,Sim,Nao,Nao,Norte,1200.0,2001
550,55,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1350.0,2003
400,49,2,2,1,1,Nao,Nao,Sim,Nao,Norte,1300.0,2000
440,55,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1000.0,2000
1350,133,3,4,1,2,Sim,Nao,Sim,Nao,Norte,2800.0,2015
160,50,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1800.0,2010
160,50,2,2,1,1,Nao,Nao,Nao,Nao,Norte,2000.0,2009
499,60,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1100.0,2002
0,45,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1399.0,2002
500,64,3,2,1,1,Nao,Sim,Sim,Nao,Norte,2100.0,2012
1050,86,2,2,1,1,Sim,Nao,Nao,Nao,Norte,2500.0,2009
1150,85,2,2,1,1,Nao,Nao,Sim,Nao,Norte,2000.0,2007
400,50,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1600.0,2007
565,60,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1100.0,1998
650,78,3,2,1,2,Sim,Nao,Sim,Nao,Norte,1860.0,2011
1150,85,2,2,1,1,Nao,Nao,Sim,Nao,Norte,2000.0,2008
0,65,2,2,1,1,Nao,Nao,Sim,Nao,Norte,1850.0,2009
600,49,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1200.0,2001
0,67,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1300.0,1999
527,57,2,2,1,1,Nao,Sim,Sim,Nao,Norte,2100.0,2012
0,80,2,1,0,0,Nao,Nao,Nao,Nao,Norte,1300.0,2004
850,83,3,3,2,2,Nao,Nao,Sim,Nao,Norte,2500.0,2014
456,49,1,1,0,1,Nao,Nao,Sim,Nao,Norte,2500.0,2008
512,55,2,1,0,1,Nao,Nao,Nao,Nao,Norte,1100.0,2001
860,70,2,1,0,1,Nao,Nao,Sim,Nao,Norte,1600.0,2009
700,96,3,2,1,1,Nao,Nao,Sim,Nao,Norte,2300.0,2008
560,70,1,1,0,2,Nao,Sim,Nao,Nao,Norte,1999.0,2009
890,93,3,2,1,2,Nao,Nao,Sim,Nao,Norte,1700.0,2005
450,70,2,2,1,1,Nao,Sim,Sim,Nao,Norte,2250.0,2014
650,65,2,2,1,2,Nao,Sim,Sim,Nao,Norte,1900.0,2011
400,42,1,1,0,1,Nao,Nao,Nao,Nao,Norte,1100.0,2001
0,90,2,1,0,0,Nao,Nao,Nao,Nao,Norte,1200.0,2001
470,49,2,1,0,1,Nao,Nao,Sim,Nao,Norte,2000.0,2009
611,64,2,1,0,1,Nao,Nao,Sim,Nao,Norte,1350.0,2004
420,49,1,1,0,1,Nao,Sim,Sim,Nao,Norte,2500.0,2008
600,63,3,2,1,1,Nao,Sim,Nao,Nao,Norte,1500.0,2001
560,60,1,2,1,2,Sim,Sim,Nao,Nao,Norte,2000.0,2006
600,90,3,2,1,2,Nao,Nao,Nao,Nao,Norte,2400.0,2008
540,49,1,1,0,1,Nao,Sim,Sim,Nao,Norte,2200.0,2009
420,49,1,1,0,1,Nao,Sim,Sim,Nao,Norte,2350.0,2011
456,49,1,1,0,1,Nao,Sim,Sim,Nao,Norte,2500.0,2013
430,49,1,1,0,1,Nao,Nao,Sim,Nao,Norte,2500.0,2009
0,46,1,1,0,1,Nao,Nao,Nao,Nao,Norte,3000.0,2013
456,49,1,1,0,1,Nao,Nao,Sim,Nao,Norte,2500.0,2010
537,75,2,1,0,1,Nao,Sim,Nao,Nao,Norte,1750.0,2009
850,90,3,2,1,1,Nao,Nao,Nao,Nao,Norte,1690.0,2009
1000,80,3,2,1,1,Nao,Nao,Nao,Nao,Norte,1700.0,2005
1000,80,3,2,1,1,Nao,Nao,Nao,Nao,Norte,1700.0,2005
945,88,3,2,1,1,Nao,Nao,Nao,Nao,Norte,1250.0,2004
400,42,1,1,0,1,Nao,Nao,Nao,Nao,Norte,1100.0,1998
400,42,2,1,0,1,Nao,Nao,Nao,Nao,Norte,1300.0,2001
368,49,1,1,0,1,Nao,Sim,Sim,Nao,Norte,2500.0,2012
440,58,2,2,1,1,Nao,Nao,Sim,Nao,Norte,1200.0,2000
580,70,2,2,1,2,Nao,Nao,Sim,Nao,Norte,1790.0,2005
550,49,2,1,0,1,Nao,Nao,Sim,Nao,Norte,1000.0,2001
456,49,1,1,0,1,Nao,Nao,Sim,Nao,Norte,2500.0,2011
456,49,1,1,0,1,Nao,Sim,Sim,Nao,Norte,2500.0,2013
550,76,3,2,1,2,Nao,Nao,Sim,Nao,Norte,1450.0,2005
561,46,1,1,0,1,Nao,Nao,Nao,Nao,Norte,2300.0,2009
850,90,3,2,0,1,Nao,Nao,Nao,Nao,Norte,1499.0,2001
456,49,1,1,0,1,Nao,Sim,Sim,Nao,Norte,2500.0,2012
456,49,1,1,0,1,Nao,Nao,Sim,Nao,Norte,2500.0,2013
456,49,1,1,0,1,Nao,Sim,Sim,Nao,Norte,2500.0,2010
0,46,1,1,0,1,Nao,Nao,Nao,Nao,Norte,3000.0,2015
680,64,2,2,1,2,Nao,Sim,Sim,Nao,Norte,1900.0,2011
402,50,2,1,0,1,Nao,Nao,Nao,Nao,Norte,900.0,1998
540,49,1,1,0,1,Nao,Sim,Sim,Nao,Norte,2390.0,2011
420,49,1,1,0,1,Nao,Sim,Sim,Nao,Norte,2399.0,2014
500,49,1,1,0,1,Nao,Sim,Sim,Nao,Norte,2500.0,2011
456,49,1,1,0,1,Nao,Nao,Sim,Nao,Norte,2500.0,2015
560,70,1,1,0,2,Nao,Nao,Nao,Nao,Norte,2200.0,2012
564,63,3,2,1,1,Nao,Nao,Nao,Nao,Norte,1500.0,2007
717,80,2,1,0,1,Nao,Nao,Nao,Nao,Norte,1000.0,1998
690,64,2,2,0,1,Nao,Nao,Nao,Nao,Norte,1250.0,2002
0,50,1,1,0,1,Nao,Nao,Nao,Nao,Norte,1100.0,1999
810,70,2,2,1,2,Nao,Nao,Sim,Nao,Norte,1100.0,1999
742,77,3,1,0,1,Nao,Nao,Nao,Nao,Norte,1200.0,2003
1060,90,3,2,1,2,Nao,Nao,Sim,Nao,Norte,1900.0,2009
150,100,2,1,0,1,Sim,Nao,Nao,Nao,Norte,1750.0,2010
450,90,2,2,1,1,Nao,Nao,Sim,Nao,Norte,1300.0,2001
300,67,3,2,1,0,Nao,Nao,Nao,Nao,Norte,1500.0,2008
50,45,2,1,0,1,Nao,Nao,Nao,Nao,Norte,1000.0,2002
50,45,2,1,0,1,Nao,Nao,Nao,Nao,Norte,1000.0,2000
380,45,2,1,0,0,Sim,Nao,Nao,Nao,Norte,1000.0,1999
1554,153,4,2,1,2,Nao,Nao,Nao,Nao,Norte,1600.0,2009
645,60,2,1,0,2,Nao,Nao,Sim,Nao,Norte,1400.0,2000
1033,120,3,4,3,3,Nao,Nao,Sim,Nao,Norte,3000.0,2014
0,93,3,2,1,2,Sim,Nao,Sim,Nao,Norte,3000.0,2013
1034,122,3,4,3,3,Sim,Nao,Sim,Nao,Norte,3000.0,2013
420,65,3,2,1,1,Nao,Nao,Nao,Nao,Norte,1500.0,2008
475,60,2,1,0,1,Nao,Nao,Nao,Nao,Norte,1400.0,2003
500,80,2,1,0,1,Nao,Nao,Nao,Nao,Norte,1200.0,2003
150,79,2,2,1,1,Sim,Nao,Nao,Nao,Norte,1200.0,2003
1554,153,4,2,1,2,Nao,Nao,Nao,Nao,Norte,1600.0,2008
1050,85,2,3,2,2,Nao,Sim,Sim,Nao,Norte,3000.0,2013
1020,105,3,2,1,1,Nao,Nao,Sim,Nao,Norte,3000.0,2012
553,65,2,1,0,1,Nao,Nao,Nao,Nao,Norte,1300.0,2005
605,60,3,2,1,1,Nao,Nao,Nao,Nao,Norte,1300.0,2003
658,63,3,2,1,1,Nao,Nao,Nao,Nao,Norte,1800.0,2008
1000,98,3,1,0,1,Nao,Nao,Sim,Nao,Norte,1500.0,2005
1000,147,3,2,1,2,Nao,Nao,Nao,Nao,Norte,2500.0,2012
1076,75,2,3,0,1,Nao,Nao,Sim,Nao,Norte,1000.0,2001
500,80,2,1,0,1,Nao,Nao,Nao,Nao,Norte,1200.0,2001
611,70,2,1,0,1,Nao,Nao,Nao,Nao,Norte,1300.0,2003
605,60,3,2,1,1,Nao,Nao,Nao,Nao,Norte,1300.0,2005
500,74,2,2,1,1,Nao,Nao,Nao,Nao,Norte,1600.0,2006
1500,143,3,2,1,3,Nao,Nao,Sim,Nao,Norte,2400.0,2010
1120,154,3,2,1,3,Nao,Nao,Sim,Nao,Norte,2500.0,2010
1000,100,3,1,0,1,Nao,Nao,Sim,Nao,Norte,2800.0,2013
877,84,3,2,1,3,Nao,Nao,Sim,Nao,Norte,1600.0,2008
840,84,2,2,1,2,Nao,Nao,Sim,Nao,Norte,1700.0,2005
445,55,2,1,0,1,Nao,Nao,Nao,Nao,Norte,1300.0,2001
650,60,2,1,0,2,Nao,Nao,Sim,Nao,Norte,1300.0,2000
950,90,3,2,1,3,Nao,Nao,Nao,Nao,Norte,1500.0,2006
750,92,3,2,1,1,Nao,Nao,Sim,Nao,Norte,2000.0,2009
804,90,3,1,0,2,Nao,Nao,Sim,Nao,Norte,1500.0,2003
650,94,2,2,1,2,Sim,Nao,Sim,Nao,Norte,2400.0,2008
