Ano,Potencia_motor,Cilindros_motor,Consumo_estrada_km,Valor
2010,150.0,5.0,45.06152,26390
2016,220.0,4.0,51.49888,48450
2017,152.0,4.0,57.93624,22795
1992,172.0,6.0,38.62416,2000
2007,295.0,8.0,27.35878,31735
1994,260.0,8.0,37.01482,2000
2013,204.0,6.0,43.45218,37525
2012,98.0,4.0,70.81096,20275
2017,250.0,4.0,53.10822,30975
2015,181.0,4.0,41.84284,32110
2015,300.0,6.0,38.62416,48250
2017,166.0,4.0,46.67086,24995
2016,402.0,8.0,41.84284,60300
2016,184.0,4.0,62.76426,25795
2007,252.0,6.0,33.79614,25949
2015,130.0,4.0,48.2802,15190
2001,150.0,6.0,33.79614,18485
2012,158.0,4.0,43.45218,18765
2016,135.0,4.0,54.71756,19700
2014,130.0,4.0,62.76426,20645
2017,355.0,8.0,37.01482,52345
2016,381.0,8.0,27.35878,42945
2007,295.0,8.0,27.35878,27060
2017,194.0,4.0,41.84284,35070
1998,230.0,8.0,27.35878,2245
1994,165.0,6.0,32.1868,2000
2008,207.0,6.0,27.35878,26590
2015,272.0,4.0,45.06152,41340
2009,310.0,8.0,30.57746,29530
2010,207.0,4.0,45.06152,35340
2015,132.0,4.0,59.54558,21495
2017,355.0,8.0,32.1868,55305
1990,162.0,5.0,32.1868,2000
2010,239.0,8.0,38.62416,46925
2016,106.0,4.0,57.93624,15995
2014,340.0,6.0,30.57746,59900
2015,200.0,4.0,40.2335,31145
2015,240.0,4.0,45.06152,38500
2017,295.0,6.0,45.06152,30900
2016,305.0,4.0,37.01482,39995
2016,170.0,4.0,54.71756,21350
2011,108.0,4.0,56.3269,14100
2001,122.0,4.0,49.88954,14699
2003,147.0,6.0,33.79614,16975
2015,329.0,6.0,48.2802,65990
2015,276.0,6.0,35.40548,39700
2016,170.0,4.0,57.93624,21275
2015,240.0,4.0,53.10822,42300
2002,185.0,6.0,35.40548,35970
2016,180.0,4.0,51.49888,24475
2015,305.0,6.0,48.2802,29995
2017,284.0,6.0,41.84284,31980
2014,200.0,4.0,54.71756,25800
2017,305.0,6.0,45.06152,35645
1999,140.0,4.0,46.67086,2912
2016,200.0,4.0,46.67086,38600
2000,305.0,8.0,37.01482,6175
2015,285.0,6.0,35.40548,39420
2004,155.0,6.0,40.2335,20199
2015,170.0,4.0,51.49888,25840
1990,150.0,8.0,35.40548,2000
2001,115.0,4.0,41.84284,20475
2015,210.0,4.0,49.88954,25450
2016,121.0,4.0,80.467,28650
2003,120.0,4.0,40.2335,16570
2016,285.0,6.0,35.40548,38590
1990,142.0,6.0,32.1868,2000
2009,310.0,8.0,30.57746,25715
2014,420.0,8.0,37.01482,64600
2014,170.0,5.0,43.45218,25170
2016,316.0,4.0,40.2335,55400
2016,170.0,4.0,54.71756,19595
2016,332.0,6.0,41.84284,37070
2006,180.0,6.0,38.62416,22520
2015,206.0,4.0,56.3269,31445
2016,362.0,6.0,46.67086,50800
2005,175.0,6.0,43.45218,23750
2007,148.0,6.0,33.79614,19040
1997,205.0,6.0,41.84284,2000
2016,220.0,4.0,51.49888,42300
2009,221.0,6.0,41.84284,31870
2009,171.0,4.0,45.06152,21790
1993,92.0,4.0,57.93624,2000
2016,285.0,6.0,35.40548,41865
2016,355.0,8.0,35.40548,44475
2013,180.0,4.0,45.06152,25770
2001,190.0,6.0,28.96812,30225
2006,126.0,4.0,43.45218,15799
2011,244.0,4.0,33.79614,33340
2016,120.0,4.0,56.3269,15810
2017,170.0,4.0,56.3269,22695
1990,108.0,4.0,45.06152,2000
2016,208.0,4.0,37.01482,32500
2017,138.0,4.0,48.2802,30565
2015,281.0,6.0,37.01482,38555
2016,290.0,6.0,41.84284,28700
2016,185.0,4.0,57.93624,23400
1997,200.0,6.0,27.35878,2000
2015,240.0,4.0,48.2802,48300
2012,185.0,4.0,37.01482,24435
2017,355.0,8.0,37.01482,38115
2002,127.0,4.0,37.01482,19060
2013,210.0,4.0,51.49888,29525
1995,150.0,6.0,27.35878,2691
2015,182.0,4.0,51.49888,29820
1998,155.0,4.0,40.2335,4693
2004,275.0,8.0,35.40548,35270
2017,245.0,4.0,49.88954,35010
2008,310.0,8.0,25.74944,27045
2009,280.0,6.0,38.62416,43605
2007,268.0,6.0,40.2335,42580
2003,120.0,4.0,37.01482,17670
2004,185.0,6.0,35.40548,24190
2014,265.0,4.0,40.2335,28495
2015,285.0,8.0,27.35878,32190
2015,150.0,4.0,69.20162,27995
2010,310.0,8.0,30.57746,28510
2009,173.0,4.0,48.2802,20915
2015,310.0,4.0,49.88954,29300
2014,210.0,4.0,49.88954,33795
2017,365.0,6.0,35.40548,45205
2012,185.0,4.0,37.01482,26485
2017,284.0,6.0,41.84284,37790
2015,260.0,6.0,41.84284,37900
2016,138.0,4.0,56.3269,16755
1992,170.0,8.0,37.01482,2000
2005,200.0,6.0,45.06152,21465
2015,166.0,4.0,56.3269,22600
2002,197.0,6.0,32.1868,27607
2017,311.0,6.0,41.84284,56555
2016,180.0,4.0,48.2802,25235
1998,190.0,6.0,30.57746,3058
2016,300.0,6.0,43.45218,38590
2017,208.0,4.0,45.06152,40400
2009,210.0,6.0,28.96812,29425
2004,215.0,6.0,28.96812,34999
2015,304.0,6.0,45.06152,38025
2011,300.0,6.0,35.40548,48010
2015,310.0,6.0,49.88954,60450
2016,325.0,6.0,37.01482,51050
1993,63.0,4.0,61.15492,2000
2004,200.0,6.0,41.84284,19690
2010,207.0,4.0,43.45218,45080
1990,165.0,6.0,40.2335,2000
2016,381.0,8.0,28.96812,38670
2017,311.0,6.0,41.84284,50365
2008,350.0,8.0,27.35878,48390
1995,162.0,4.0,35.40548,2000
1994,73.0,3.0,53.10822,2000
1992,73.0,3.0,46.67086,2000
2016,202.0,4.0,51.49888,33215
1997,220.0,8.0,27.35878,3008
2011,265.0,6.0,38.62416,32599
2017,281.0,6.0,35.40548,31300
2014,132.0,4.0,57.93624,19050
2016,302.0,4.0,45.06152,51300
2007,295.0,8.0,30.57746,28705
2004,275.0,8.0,38.62416,50750
2004,250.0,6.0,40.2335,29105
2015,210.0,4.0,51.49888,30380
2017,185.0,4.0,57.93624,21600
2009,143.0,4.0,41.84284,17890
1998,200.0,6.0,28.96812,2050
1992,66.0,3.0,53.10822,2000
2007,235.0,8.0,27.35878,33810
2015,200.0,4.0,41.84284,33235
2017,290.0,6.0,41.84284,56400
2017,287.0,6.0,45.06152,42495
1994,136.0,4.0,35.40548,2000
2017,283.0,6.0,38.62416,26595
2013,158.0,4.0,41.84284,22415
2008,210.0,6.0,41.84284,27440
2015,185.0,4.0,54.71756,25545
2009,138.0,4.0,51.49888,16550
1998,220.0,8.0,27.35878,2843
2017,184.0,4.0,54.71756,23145
2015,130.0,4.0,61.15492,20925
2005,275.0,6.0,28.96812,30265
2012,218.0,6.0,46.67086,34500
1995,320.0,6.0,35.40548,3219
1992,230.0,8.0,24.1401,2093
2014,240.0,6.0,45.06152,51790
2015,250.0,6.0,40.2335,32120
2009,285.0,6.0,32.1868,31330
2015,220.0,4.0,51.49888,47050
1990,110.0,4.0,48.2802,2000
2000,253.0,6.0,33.79614,20901
2016,290.0,6.0,41.84284,38300
1990,162.0,5.0,35.40548,2000
2006,155.0,6.0,40.2335,18299
2003,203.0,6.0,30.57746,22545
2015,170.0,4.0,57.93624,28105
2016,220.0,4.0,54.71756,30120
2007,155.0,4.0,41.84284,17199
2014,155.0,4.0,51.49888,22795
2006,201.0,6.0,33.79614,29575
1991,177.0,6.0,32.1868,2105
2017,335.0,6.0,43.45218,55695
2014,201.0,4.0,53.10822,21300
2016,385.0,8.0,35.40548,52515
2007,252.0,6.0,33.79614,29549
2016,138.0,4.0,59.54558,20755
2016,335.0,6.0,48.2802,48110
1993,236.0,4.0,38.62416,3839
2011,138.0,4.0,48.2802,20295
2015,143.0,4.0,62.76426,22840
2003,165.0,6.0,30.57746,25217
2012,283.0,6.0,46.67086,23995
2008,260.0,4.0,48.2802,22335
2009,210.0,6.0,28.96812,29355
1999,190.0,6.0,30.57746,2368
2015,145.0,4.0,59.54558,17250
2014,340.0,6.0,37.01482,67600
2013,306.0,6.0,43.45218,46890
1996,210.0,6.0,38.62416,2000
2014,173.0,4.0,54.71756,19600
2016,287.0,6.0,37.01482,37800
2016,200.0,4.0,43.45218,29245
2000,190.0,6.0,28.96812,2773
2015,101.0,4.0,64.3736,17700
2017,78.0,3.0,69.20162,15995
2017,278.0,6.0,38.62416,31740
2017,285.0,6.0,38.62416,33360
2016,138.0,4.0,59.54558,20345
2015,291.0,4.0,37.01482,34495
2007,252.0,6.0,33.79614,24599
2016,300.0,6.0,43.45218,38095
2017,354.0,6.0,38.62416,53300
2015,354.0,6.0,38.62416,60200
2013,318.0,6.0,41.84284,49750
2013,200.0,4.0,53.10822,25895
2015,304.0,6.0,41.84284,40500
2015,184.0,4.0,57.93624,26625
2015,317.0,8.0,30.57746,50780
1998,200.0,6.0,28.96812,2116
1992,180.0,6.0,25.74944,2000
1995,164.0,6.0,35.40548,2000
2017,355.0,8.0,35.40548,45330
2017,280.0,6.0,41.84284,32395
2010,325.0,8.0,32.1868,54650
2016,325.0,6.0,38.62416,34450
2017,288.0,6.0,35.40548,45765
2009,260.0,4.0,46.67086,24815
2006,155.0,4.0,41.84284,16599
2006,300.0,8.0,25.74944,42235
2015,190.0,4.0,40.2335,26700
2004,175.0,6.0,43.45218,22280
2016,285.0,6.0,38.62416,33295
2015,261.0,6.0,35.40548,23750
2013,300.0,6.0,45.06152,44400
1995,222.0,5.0,38.62416,2000
2012,220.0,4.0,46.67086,30250
1995,165.0,6.0,32.1868,2000
1993,116.0,4.0,35.40548,2000
2002,170.0,6.0,43.45218,21080
2016,182.0,4.0,51.49888,26800
2017,320.0,6.0,51.49888,48500
2016,381.0,8.0,27.35878,33890
2013,158.0,4.0,45.06152,16970
2004,302.0,8.0,27.35878,40290
2009,210.0,6.0,32.1868,23710
2008,217.0,6.0,41.84284,30210
2008,172.0,6.0,38.62416,22620
2016,355.0,8.0,37.01482,37625
1992,158.0,6.0,40.2335,2000
2017,170.0,4.0,56.3269,24995
2017,170.0,4.0,54.71756,27030
2016,220.0,4.0,53.10822,36900
2016,260.0,6.0,45.06152,29740
2016,304.0,6.0,45.06152,33810
2013,166.0,4.0,37.01482,23799
2014,260.0,6.0,32.1868,29270
1997,95.0,4.0,38.62416,2000
2016,130.0,4.0,61.15492,18550
2015,74.0,3.0,70.81096,14945
1999,190.0,5.0,37.01482,2384
1993,315.0,8.0,25.74944,2692
1991,125.0,6.0,27.35878,2000
2014,200.0,4.0,48.2802,42095
2010,158.0,4.0,53.10822,26780
2016,201.0,4.0,57.93624,31890
2007,395.0,8.0,25.74944,33620
1994,172.0,6.0,35.40548,2000
2012,242.0,5.0,33.79614,28610
2016,275.0,6.0,30.57746,33175
2016,260.0,6.0,43.45218,34110
2015,150.0,4.0,67.59228,33925
2017,707.0,8.0,33.79614,62495
2011,148.0,4.0,48.2802,17849
2014,210.0,4.0,53.10822,29775
2016,153.0,4.0,54.71756,27350
2015,240.0,6.0,45.06152,65400
2015,210.0,4.0,53.10822,25885
2016,220.0,4.0,46.67086,50200
2007,306.0,6.0,38.62416,40250
2016,252.0,4.0,56.3269,46200
2015,381.0,8.0,27.35878,53355
2015,138.0,4.0,49.88954,21540
2013,318.0,6.0,41.84284,44190
2009,170.0,5.0,46.67086,17400
2016,303.0,6.0,41.84284,47810
1994,165.0,6.0,32.1868,2000
1993,160.0,6.0,41.84284,2000
2007,300.0,8.0,25.74944,38125
2001,119.0,4.0,38.62416,12345
2017,292.0,6.0,48.2802,42770
1996,180.0,6.0,38.62416,2000
1997,150.0,4.0,41.84284,2000
2014,250.0,6.0,33.79614,32380
2016,250.0,4.0,48.2802,41730
2007,235.0,8.0,30.57746,28445
1994,96.0,4.0,48.2802,2000
2010,186.0,6.0,41.84284,29210
2014,192.0,4.0,54.71756,25500
2017,272.0,4.0,49.88954,34595
2008,292.0,8.0,32.1868,26710
2006,280.0,6.0,35.40548,33250
2014,130.0,4.0,61.15492,23340
2007,285.0,8.0,28.96812,27850
2005,185.0,6.0,33.79614,21899
2008,210.0,6.0,32.1868,24010
2017,365.0,6.0,33.79614,55370
2007,295.0,8.0,27.35878,31810
2016,300.0,6.0,43.45218,49700
2017,381.0,8.0,28.96812,31290
2013,343.0,6.0,40.2335,61450
2016,338.0,6.0,54.71756,63080
2016,240.0,4.0,41.84284,42955
2009,170.0,5.0,46.67086,19340
2016,300.0,6.0,48.2802,36990
2004,210.0,6.0,37.01482,26819
2017,381.0,8.0,27.35878,46010
2016,276.0,6.0,35.40548,39900
2015,152.0,4.0,37.01482,23020
2016,184.0,4.0,53.10822,25215
2002,234.0,6.0,38.62416,25520
2001,205.0,6.0,30.57746,26150
2010,325.0,6.0,40.2335,54900
2001,122.0,4.0,48.2802,14699
2015,182.0,4.0,51.49888,33065
2016,120.0,4.0,56.3269,18530
2016,266.0,6.0,40.2335,31840
2016,250.0,4.0,48.2802,43780
2016,381.0,8.0,28.96812,34970
2015,290.0,6.0,38.62416,33095
2006,225.0,6.0,41.84284,26940
2009,210.0,4.0,43.45218,44455
2005,395.0,8.0,28.96812,42555
2008,285.0,6.0,32.1868,27745
1999,302.0,8.0,33.79614,4661
2008,150.0,5.0,46.67086,20990
2012,200.0,4.0,53.10822,29545
2013,256.0,6.0,33.79614,32595
2001,140.0,4.0,41.84284,12495
2015,283.0,6.0,38.62416,27395
2015,220.0,4.0,53.10822,32640
2017,170.0,4.0,48.2802,32890
2000,175.0,6.0,24.1401,2326
2017,281.0,6.0,35.40548,34100
2017,316.0,4.0,49.88954,56250
2003,175.0,6.0,43.45218,22940
2015,143.0,4.0,62.76426,24340
2002,244.0,6.0,38.62416,27055
2011,271.0,6.0,43.45218,29990
2016,355.0,8.0,35.40548,46835
1991,125.0,6.0,27.35878,2000
2017,240.0,4.0,45.06152,32720
2017,350.0,6.0,41.84284,46790
2012,200.0,4.0,49.88954,28445
2006,215.0,6.0,37.01482,34185
1992,230.0,8.0,25.74944,2000
2017,279.0,6.0,43.45218,38370
2011,283.0,6.0,40.2335,26930
2016,281.0,6.0,35.40548,36175
2014,280.0,6.0,45.06152,47300
2016,350.0,6.0,41.84284,45490
2015,169.0,4.0,46.67086,23855
2012,185.0,4.0,37.01482,26620
2015,188.0,4.0,51.49888,20250
2015,268.0,6.0,49.88954,36080
1996,180.0,6.0,38.62416,2000
2016,306.0,6.0,41.84284,45015
2002,127.0,4.0,38.62416,16790
1997,190.0,6.0,27.35878,2488
2014,265.0,4.0,40.2335,29495
2011,332.0,8.0,37.01482,58925
2002,225.0,6.0,43.45218,28030
2008,219.0,6.0,46.67086,20320
2015,335.0,6.0,53.10822,50150
2003,190.0,6.0,30.57746,23690
2014,74.0,3.0,70.81096,15195
2017,335.0,6.0,48.2802,53695
2001,140.0,4.0,45.06152,18020
2007,264.0,6.0,38.62416,25495
2015,143.0,4.0,65.98294,20040
1999,225.0,6.0,35.40548,3665
2017,360.0,6.0,37.01482,67200
2001,215.0,6.0,41.84284,24270
2016,208.0,4.0,45.06152,39650
2014,130.0,4.0,61.15492,19995
2015,323.0,6.0,45.06152,35105
2008,210.0,6.0,28.96812,28780
2017,206.0,4.0,56.3269,31900
2017,186.0,4.0,56.3269,31200
2016,302.0,4.0,49.88954,46050
2014,195.0,6.0,30.57746,27710
2014,170.0,5.0,48.2802,26685
2015,285.0,6.0,35.40548,35135
2015,460.0,8.0,46.67086,68160
2015,355.0,8.0,37.01482,47575
2015,278.0,6.0,45.06152,35290
2016,285.0,6.0,35.40548,43775
2016,272.0,4.0,49.88954,46110
2016,138.0,4.0,59.54558,20905
2005,155.0,6.0,40.2335,21049
2015,310.0,6.0,49.88954,54450
2017,355.0,8.0,32.1868,49040
2012,283.0,6.0,40.2335,34490
2015,260.0,6.0,43.45218,26530
2017,296.0,6.0,43.45218,32540
2015,330.0,6.0,40.2335,42600
2016,240.0,6.0,56.3269,73050
2016,261.0,6.0,33.79614,32080
2016,148.0,4.0,46.67086,19595
2015,305.0,6.0,41.84284,38900
2015,200.0,4.0,62.76426,37800
2015,355.0,8.0,35.40548,50740
2017,381.0,8.0,27.35878,34670
2015,109.0,4.0,57.93624,14180
2003,147.0,6.0,33.79614,18885
2015,240.0,4.0,46.67086,46030
2017,335.0,6.0,48.2802,43995
2017,231.0,4.0,46.67086,32610
2016,160.0,4.0,57.93624,18515
2015,381.0,8.0,27.35878,33060
2015,261.0,6.0,35.40548,25350
2013,210.0,4.0,53.10822,26420
2017,220.0,4.0,51.49888,41200
2014,250.0,6.0,33.79614,35155
2012,122.0,4.0,48.2802,16580
1996,116.0,4.0,37.01482,2000
2017,158.0,4.0,64.3736,21140
2017,381.0,8.0,28.96812,46980
2016,365.0,6.0,38.62416,40275
1992,114.0,4.0,41.84284,2000
2014,225.0,8.0,25.74944,29815
2008,252.0,6.0,35.40548,25199
1998,190.0,6.0,28.96812,3586
2012,556.0,8.0,30.57746,63215
2015,170.0,4.0,59.54558,23650
2004,165.0,4.0,40.2335,22795
2007,245.0,6.0,33.79614,33495
2013,150.0,4.0,48.2802,16999
2016,138.0,4.0,56.3269,18145
2017,460.0,8.0,40.2335,68905
1997,134.0,4.0,37.01482,2391
2012,180.0,4.0,46.67086,25749
2016,325.0,6.0,35.40548,47300
2017,278.0,6.0,37.01482,33770
2016,200.0,4.0,41.84284,30675
2016,240.0,4.0,54.71756,50200
2007,252.0,6.0,33.79614,31749
2015,210.0,4.0,49.88954,31375
2001,227.0,6.0,38.62416,31790
2016,300.0,6.0,48.2802,37770
2007,295.0,8.0,30.57746,28515
2003,140.0,4.0,48.2802,18085
2015,140.0,4.0,64.3736,19665
2007,285.0,8.0,28.96812,29380
1996,150.0,4.0,48.2802,2000
2015,178.0,4.0,48.2802,27400
2015,138.0,4.0,64.3736,18835
2004,280.0,8.0,37.01482,43370
2007,210.0,6.0,32.1868,19890
2002,270.0,6.0,32.1868,32660
2017,365.0,6.0,33.79614,46225
2017,355.0,8.0,37.01482,39230
2017,290.0,6.0,45.06152,38990
2008,173.0,4.0,40.2335,28400
2016,245.0,4.0,51.49888,28925
2011,207.0,6.0,33.79614,22640
2008,288.0,8.0,37.01482,66355
2015,200.0,4.0,46.67086,32500
2008,126.0,4.0,53.10822,16855
1993,165.0,6.0,35.40548,2000
2012,220.0,4.0,45.06152,44080
2017,295.0,6.0,43.45218,43100
2016,241.0,4.0,54.71756,41125
2016,109.0,4.0,64.3736,17140
2002,190.0,6.0,32.1868,18169
1997,200.0,4.0,41.84284,2084
2003,190.0,6.0,28.96812,24450
2006,210.0,4.0,33.79614,27495
2010,330.0,6.0,43.45218,50550
2015,450.0,8.0,37.01482,70900
2009,166.0,4.0,40.2335,20275
1994,160.0,6.0,28.96812,2000
2015,169.0,4.0,46.67086,23330
2015,283.0,6.0,38.62416,33295
2017,248.0,4.0,53.10822,40950
2012,98.0,4.0,70.81096,23690
2015,200.0,4.0,49.88954,35375
2016,305.0,4.0,37.01482,38995
2015,194.0,4.0,49.88954,39720
2017,150.0,4.0,61.15492,21995
2014,317.0,8.0,28.96812,34440
2009,303.0,8.0,30.57746,34730
2016,182.0,4.0,62.76426,28570
2017,303.0,6.0,40.2335,38260
2004,140.0,4.0,53.10822,14435
2016,290.0,6.0,41.84284,50640
2014,148.0,4.0,48.2802,21995
2013,150.0,4.0,53.10822,15845
2015,169.0,4.0,45.06152,29185
2017,185.0,4.0,57.93624,21600
2016,145.0,4.0,59.54558,21700
1998,150.0,4.0,38.62416,2000
2012,390.0,8.0,32.1868,59800
2017,255.0,6.0,41.84284,42770
2017,285.0,6.0,38.62416,37560
2017,220.0,4.0,54.71756,49250
2015,200.0,4.0,43.45218,26595
2013,180.0,4.0,46.67086,23249
2015,210.0,4.0,48.2802,29775
2016,281.0,6.0,35.40548,36005
2016,220.0,4.0,49.88954,38000
2017,333.0,6.0,49.88954,61600
2015,138.0,4.0,48.2802,27655
1993,200.0,6.0,37.01482,2000
2006,291.0,6.0,30.57746,30230
2017,290.0,6.0,45.06152,44390
2015,332.0,6.0,41.84284,39270
2015,150.0,4.0,65.98294,25330
2015,302.0,6.0,46.67086,57650
2002,127.0,4.0,37.01482,17890
2015,348.0,6.0,38.62416,29500
2017,355.0,8.0,35.40548,54925
2006,138.0,4.0,45.06152,16095
2000,115.0,4.0,45.06152,2568
1991,150.0,6.0,35.40548,2000
2015,201.0,4.0,49.88954,23600
2002,205.0,6.0,30.57746,27600
2017,186.0,4.0,54.71756,37600
2016,340.0,6.0,30.57746,50400
2002,120.0,4.0,37.01482,17169
2016,182.0,4.0,46.67086,26960
2015,155.0,4.0,65.98294,19595
2014,261.0,6.0,32.1868,27350
2016,138.0,4.0,57.93624,16120
2009,237.0,4.0,40.2335,34995
2015,150.0,4.0,72.4203,25175
2008,292.0,8.0,30.57746,31320
2008,150.0,5.0,46.67086,18550
1993,100.0,4.0,46.67086,2000
2015,283.0,6.0,40.2335,31395
2015,281.0,6.0,38.62416,36295
1990,144.0,6.0,30.57746,2000
2013,158.0,4.0,45.06152,17920
2014,315.0,6.0,45.06152,62100
1997,127.0,4.0,53.10822,2322
2011,150.0,4.0,53.10822,13499
2015,300.0,6.0,43.45218,56200
2011,218.0,6.0,43.45218,35000
1997,155.0,4.0,41.84284,4107
2016,285.0,6.0,38.62416,27095
1990,238.0,8.0,25.74944,2170
2008,285.0,6.0,32.1868,26390
2004,202.0,6.0,28.96812,23285
2015,435.0,8.0,40.2335,32300
2016,170.0,4.0,53.10822,33600
2017,296.0,6.0,38.62416,41715
2016,272.0,4.0,48.2802,45155
2005,190.0,6.0,25.74944,26430
2015,381.0,8.0,27.35878,37030
2012,140.0,4.0,67.59228,25540
2013,227.0,5.0,45.06152,41200
2017,176.0,4.0,46.67086,31830
2015,268.0,4.0,45.06152,28495
2013,330.0,6.0,38.62416,50850
2012,161.0,4.0,43.45218,22995
2016,268.0,6.0,49.88954,37050
2016,302.0,4.0,49.88954,49450
2010,143.0,4.0,43.45218,19515
2013,173.0,4.0,46.67086,19795
2006,250.0,6.0,33.79614,35895
2007,263.0,8.0,28.96812,46635
2017,503.0,8.0,38.62416,72800
2016,285.0,8.0,25.74944,30595
2015,355.0,8.0,35.40548,42760
1998,305.0,8.0,38.62416,3654
1995,120.0,6.0,33.79614,2000
2017,240.0,4.0,57.93624,36800
1990,110.0,4.0,46.67086,2000
2015,143.0,4.0,62.76426,19990
2013,261.0,6.0,32.1868,24990
2006,291.0,6.0,30.57746,30910
2015,250.0,4.0,48.2802,29215
2003,175.0,6.0,24.1401,22190
2015,150.0,4.0,69.20162,24595
2011,275.0,8.0,37.01482,46680
2016,355.0,8.0,35.40548,47570
2012,162.0,4.0,45.06152,20499
2007,155.0,4.0,49.88954,20760
2003,185.0,6.0,38.62416,27590
2015,270.0,6.0,40.2335,40190
2016,333.0,6.0,48.2802,68300
2012,200.0,4.0,53.10822,26695
2015,270.0,6.0,38.62416,41650
2005,180.0,4.0,45.06152,23035
2006,155.0,4.0,41.84284,17099
2016,268.0,6.0,49.88954,32650
2002,110.0,4.0,51.49888,15015
2007,285.0,8.0,28.96812,28845
2013,332.0,8.0,37.01482,53620
2016,182.0,4.0,46.67086,31490
2010,210.0,6.0,35.40548,21590
2010,260.0,6.0,37.01482,34195
2006,195.0,6.0,33.79614,27780
1997,190.0,6.0,27.35878,3042
2017,182.0,4.0,51.49888,25510
2016,335.0,6.0,48.2802,45150
2017,335.0,6.0,48.2802,46995
2015,185.0,4.0,56.3269,26525
2017,138.0,4.0,57.93624,21215
2017,282.0,6.0,37.01482,35630
2015,199.0,4.0,64.3736,29500
2017,261.0,6.0,33.79614,32340
2015,210.0,4.0,49.88954,34875
2003,140.0,4.0,48.2802,20035
2016,210.0,4.0,53.10822,30380
2017,306.0,6.0,41.84284,45175
2016,290.0,6.0,54.71756,39375
1993,93.0,4.0,46.67086,2000
2010,152.0,4.0,35.40548,22075
2017,180.0,4.0,54.71756,42750
2017,240.0,4.0,48.2802,41700
2016,279.0,6.0,46.67086,36670
2007,255.0,6.0,35.40548,33775
2016,178.0,4.0,56.3269,23840
2015,170.0,4.0,56.3269,35600
2004,185.0,6.0,38.62416,23225
2016,220.0,4.0,53.10822,28190
2013,328.0,6.0,43.45218,32950
2004,231.0,8.0,27.35878,28975
2012,244.0,4.0,33.79614,28155
2015,332.0,6.0,41.84284,33570
2015,248.0,6.0,45.06152,44600
2016,240.0,4.0,46.67086,40460
1999,320.0,8.0,35.40548,4584
2015,290.0,6.0,38.62416,30700
2016,130.0,4.0,61.15492,20165
2001,190.0,6.0,32.1868,26770
2015,270.0,6.0,38.62416,44140
2002,300.0,8.0,40.2335,45265
2002,200.0,6.0,33.79614,31630
2016,201.0,4.0,46.67086,21990
2010,300.0,6.0,35.40548,46830
2017,290.0,6.0,37.01482,33310
1996,220.0,6.0,35.40548,14977
1995,66.0,4.0,41.84284,2000
2001,103.0,4.0,49.88954,13485
2017,355.0,8.0,35.40548,47690
2015,150.0,4.0,64.3736,31395
2010,171.0,4.0,45.06152,25550
2017,285.0,6.0,38.62416,38980
2015,195.0,4.0,61.15492,54300
2015,355.0,8.0,35.40548,52815
2014,179.0,4.0,49.88954,21440
2001,225.0,6.0,41.84284,37900
1993,160.0,4.0,41.84284,2000
2012,185.0,4.0,40.2335,20455
2002,201.0,6.0,28.96812,27700
2011,210.0,4.0,43.45218,32395
2007,127.0,4.0,43.45218,15399
2013,261.0,6.0,32.1868,25850
2014,201.0,4.0,46.67086,31635
2007,195.0,6.0,33.79614,20310
2012,128.0,4.0,53.10822,16250
2016,270.0,6.0,51.49888,27990
2011,330.0,6.0,43.45218,38600
2011,138.0,4.0,49.88954,15995
2016,270.0,6.0,40.2335,34395
2016,241.0,4.0,54.71756,39275
2017,235.0,4.0,45.06152,36485
1994,260.0,8.0,37.01482,2000
2017,365.0,6.0,32.1868,48936
2016,290.0,6.0,41.84284,46515
2005,190.0,6.0,28.96812,27480
1998,218.0,6.0,37.01482,4671
2014,270.0,6.0,37.01482,32820
2016,335.0,6.0,45.06152,64685
1992,92.0,4.0,53.10822,2000
2015,272.0,4.0,45.06152,53270
1993,180.0,6.0,27.35878,2000
2015,420.0,8.0,37.01482,51500
2013,225.0,8.0,25.74944,31900
2015,134.0,4.0,77.24832,30005
2017,208.0,4.0,53.10822,32850
2015,245.0,4.0,51.49888,28575
2016,305.0,6.0,38.62416,35000
2013,200.0,4.0,53.10822,25300
2017,185.0,4.0,57.93624,23400
2012,305.0,6.0,40.2335,42985
2016,302.0,6.0,46.67086,58150
2017,245.0,4.0,49.88954,26600
2007,285.0,8.0,30.57746,26460
2017,185.0,4.0,54.71756,25875
2014,100.0,4.0,56.3269,16210
2009,210.0,6.0,32.1868,25985
2016,381.0,8.0,27.35878,45560
2015,188.0,4.0,65.98294,27380
2016,305.0,6.0,41.84284,27385
2015,281.0,6.0,38.62416,30995
2015,264.0,4.0,43.45218,31250
1996,181.0,6.0,38.62416,2000
2009,210.0,6.0,28.96812,30155
2016,240.0,6.0,49.88954,57700
2015,300.0,6.0,45.06152,45100
2015,275.0,6.0,30.57746,36070
2015,185.0,4.0,54.71756,31645
2002,205.0,6.0,37.01482,28447
2006,291.0,6.0,30.57746,28130
2001,115.0,4.0,45.06152,22300
2013,140.0,4.0,62.76426,28695
2007,195.0,6.0,30.57746,19865
2015,420.0,8.0,37.01482,54500
2017,292.0,6.0,48.2802,32340
1992,110.0,4.0,56.3269,2000
2006,291.0,6.0,30.57746,27380
2013,201.0,4.0,48.2802,31860
1990,150.0,8.0,35.40548,2000
2017,455.0,8.0,40.2335,65195
2013,200.0,4.0,49.88954,24795
2000,95.0,4.0,53.10822,2000
2015,230.0,4.0,45.06152,45400
