Valor,Tamanho,Quartos,Banheiros,Suites,Vagas,Elevador,Mobiliado,Piscina,Novo,Regiao
1800,62,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1400,65,2,2,1,2,Nao,Nao,Nao,Nao,Leste
1700,50,2,2,1,1,Sim,Nao,Sim,Nao,Leste
2850,70,2,2,1,1,Nao,Sim,Sim,Nao,Leste
2500,63,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1700,58,2,2,1,1,Sim,Nao,Sim,Nao,Leste
2000,80,3,2,1,2,Nao,Nao,Sim,Nao,Leste
1100,78,2,2,1,1,Nao,Nao,Nao,Nao,Leste
2400,156,4,4,2,1,Sim,Sim,Nao,Nao,Leste
1600,53,1,2,1,2,Nao,Sim,Sim,Nao,Leste
1350,65,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1600,47,2,2,1,1,Sim,Nao,Sim,Nao,Leste
2800,120,3,2,1,2,Nao,Nao,Sim,Nao,Leste
2100,76,3,2,1,2,Nao,Nao,Sim,Nao,Leste
1400,70,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1800,51,1,2,1,1,Nao,Nao,Sim,Nao,Leste
2600,70,1,2,1,2,Sim,Nao,Nao,Nao,Leste
2500,96,3,2,1,2,Nao,Nao,Nao,Nao,Leste
2000,52,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1500,48,2,2,1,1,Sim,Nao,Sim,Nao,Leste
2200,65,3,2,1,1,Sim,Nao,Sim,Nao,Leste
2400,65,2,2,1,1,Sim,Sim,Nao,Nao,Leste
3000,250,4,6,3,3,Sim,Sim,Sim,Nao,Leste
1700,154,3,2,1,1,Sim,Nao,Nao,Nao,Leste
1800,50,2,2,1,1,Sim,Nao,Sim,Nao,Leste
2399,156,4,4,2,1,Sim,Nao,Sim,Nao,Leste
2500,98,3,2,1,2,Nao,Nao,Sim,Nao,Leste
1980,57,3,2,1,1,Sim,Nao,Sim,Nao,Leste
2700,92,3,2,1,1,Sim,Nao,Sim,Nao,Leste
1700,60,2,2,1,1,Nao,Nao,Nao,Nao,Leste
2300,86,3,2,1,2,Sim,Sim,Nao,Nao,Leste
2400,52,1,2,1,1,Nao,Nao,Nao,Nao,Leste
2350,89,3,2,1,1,Sim,Nao,Sim,Nao,Leste
1780,90,3,2,1,1,Nao,Nao,Nao,Nao,Leste
2000,57,3,2,1,1,Sim,Nao,Sim,Nao,Leste
1900,145,4,2,1,1,Sim,Nao,Nao,Nao,Leste
2000,80,3,2,1,2,Sim,Nao,Sim,Nao,Leste
1900,75,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1800,62,2,2,1,1,Nao,Sim,Sim,Nao,Leste
1700,90,2,1,0,1,Sim,Nao,Nao,Nao,Leste
3000,84,3,1,0,1,Nao,Nao,Sim,Nao,Leste
2000,163,3,2,1,2,Sim,Nao,Nao,Nao,Leste
2500,64,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,45,2,1,0,0,Nao,Nao,Nao,Nao,Leste
2500,65,3,2,1,1,Nao,Nao,Sim,Nao,Leste
1500,82,2,2,1,0,Nao,Nao,Nao,Nao,Leste
1500,50,1,1,0,1,Sim,Nao,Nao,Nao,Leste
1850,69,3,1,0,1,Nao,Sim,Sim,Nao,Leste
2400,52,1,1,0,1,Nao,Nao,Nao,Nao,Leste
3300,105,3,2,1,2,Nao,Sim,Sim,Nao,Leste
2100,64,3,1,0,1,Nao,Sim,Nao,Nao,Leste
2000,86,3,2,1,2,Sim,Nao,Nao,Nao,Leste
1300,50,1,1,0,1,Nao,Nao,Nao,Nao,Leste
2880,150,3,2,1,2,Nao,Nao,Nao,Nao,Leste
2100,160,4,2,1,2,Nao,Nao,Sim,Nao,Leste
1400,80,2,1,0,1,Nao,Nao,Nao,Nao,Leste
2000,70,2,1,0,1,Nao,Sim,Nao,Nao,Leste
1715,90,2,1,0,1,Nao,Nao,Nao,Nao,Leste
1500,58,2,1,0,1,Sim,Nao,Nao,Nao,Leste
1350,65,2,1,0,1,Nao,Nao,Nao,Nao,Leste
1500,60,1,1,0,1,Nao,Nao,Nao,Nao,Leste
1000,45,1,1,0,1,Nao,Nao,Nao,Nao,Leste
2500,100,2,2,0,1,Sim,Nao,Nao,Nao,Leste
3000,208,4,4,3,3,Nao,Nao,Sim,Nao,Leste
2200,71,2,2,1,1,Nao,Nao,Nao,Nao,Leste
3000,250,4,1,3,3,Nao,Sim,Sim,Nao,Leste
2000,90,3,2,1,0,Nao,Nao,Sim,Nao,Leste
1750,60,3,1,0,1,Nao,Nao,Nao,Nao,Leste
2500,115,3,2,1,2,Nao,Nao,Nao,Nao,Leste
1600,49,2,1,0,1,Nao,Nao,Sim,Nao,Leste
1500,60,2,2,1,2,Nao,Nao,Sim,Nao,Leste
2100,65,2,3,2,1,Nao,Nao,Nao,Nao,Leste
2600,90,2,1,0,1,Nao,Nao,Nao,Nao,Leste
2100,63,2,2,1,1,Sim,Sim,Nao,Nao,Leste
1650,145,3,2,1,2,Nao,Nao,Sim,Nao,Leste
1604,68,2,1,0,1,Nao,Nao,Sim,Nao,Leste
3000,79,2,2,1,2,Nao,Nao,Nao,Nao,Leste
1414,80,2,1,0,1,Sim,Nao,Nao,Nao,Leste
1750,56,2,2,1,1,Nao,Sim,Sim,Nao,Leste
2300,50,2,1,0,1,Nao,Nao,Sim,Nao,Leste
1950,110,2,1,0,1,Nao,Nao,Nao,Nao,Leste
1600,51,2,2,1,2,Nao,Nao,Nao,Nao,Leste
2000,90,3,2,1,0,Nao,Nao,Sim,Nao,Leste
2400,156,4,4,2,1,Sim,Nao,Sim,Nao,Leste
2100,65,2,1,0,1,Sim,Nao,Nao,Nao,Leste
2500,76,2,2,1,2,Nao,Nao,Sim,Nao,Leste
1500,65,2,1,0,1,Sim,Nao,Nao,Nao,Leste
2300,53,2,2,1,1,Nao,Sim,Sim,Nao,Leste
1400,75,2,1,0,0,Sim,Nao,Nao,Nao,Leste
1670,150,3,2,1,1,Nao,Nao,Nao,Nao,Leste
1800,68,2,1,0,1,Sim,Nao,Nao,Nao,Leste
2000,48,2,1,0,1,Nao,Nao,Sim,Nao,Leste
3200,170,3,4,3,3,Nao,Nao,Nao,Nao,Leste
2000,80,2,1,0,1,Nao,Nao,Nao,Nao,Leste
1400,58,2,1,0,1,Nao,Nao,Nao,Nao,Leste
1700,154,3,1,0,1,Sim,Nao,Nao,Nao,Leste
1500,53,2,1,0,2,Nao,Nao,Nao,Nao,Leste
3000,84,3,2,1,2,Nao,Nao,Sim,Nao,Leste
1300,47,1,1,0,0,Nao,Nao,Nao,Nao,Leste
2850,80,3,3,2,2,Sim,Nao,Nao,Nao,Leste
1400,80,2,1,0,0,Nao,Nao,Nao,Nao,Leste
1350,81,2,1,0,1,Sim,Nao,Nao,Nao,Leste
1600,69,3,2,1,1,Nao,Nao,Sim,Nao,Leste
1200,55,2,1,0,0,Nao,Nao,Nao,Nao,Leste
1600,50,1,1,0,1,Sim,Sim,Sim,Nao,Leste
3300,114,3,3,2,2,Nao,Nao,Nao,Nao,Leste
2000,70,3,3,2,2,Nao,Nao,Sim,Nao,Leste
1200,50,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1500,50,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1300,50,2,2,1,1,Sim,Nao,Nao,Nao,Leste
2900,68,3,2,1,1,Sim,Nao,Sim,Nao,Leste
1400,38,1,2,1,1,Sim,Nao,Nao,Nao,Leste
1600,54,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1300,50,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1800,62,2,2,1,1,Sim,Sim,Nao,Nao,Leste
900,67,1,2,1,1,Sim,Nao,Nao,Nao,Leste
990,90,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1300,32,1,2,1,1,Nao,Nao,Sim,Nao,Leste
1700,42,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1400,72,2,2,1,1,Sim,Nao,Nao,Nao,Leste
950,96,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1400,32,1,2,1,1,Sim,Nao,Sim,Nao,Leste
1700,64,3,2,1,1,Sim,Sim,Nao,Nao,Leste
1800,63,3,2,1,1,Sim,Nao,Nao,Nao,Leste
1400,44,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1500,80,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1200,30,1,2,1,1,Sim,Nao,Nao,Nao,Leste
1500,42,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1300,50,1,2,1,1,Sim,Nao,Nao,Nao,Leste
1700,50,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1500,43,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1900,70,3,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,75,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1300,50,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1230,60,2,2,1,1,Sim,Nao,Nao,Nao,Leste
2500,80,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1500,80,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,75,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1800,65,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1500,58,1,2,1,1,Nao,Nao,Nao,Nao,Leste
2180,64,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1700,65,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1800,110,3,2,1,1,Nao,Nao,Nao,Nao,Leste
2200,100,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1800,65,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1599,65,2,2,1,1,Sim,Nao,Sim,Nao,Leste
2100,44,2,2,1,1,Sim,Sim,Nao,Nao,Leste
3000,95,3,2,1,1,Sim,Nao,Sim,Nao,Leste
2000,90,2,2,1,1,Nao,Nao,Nao,Nao,Leste
2000,120,2,3,1,1,Nao,Nao,Sim,Nao,Leste
1700,58,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1500,55,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1250,65,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1500,52,2,2,1,1,Sim,Nao,Sim,Nao,Leste
2500,62,2,2,1,1,Nao,Nao,Sim,Nao,Leste
2000,86,2,2,1,1,Nao,Sim,Sim,Nao,Leste
1600,60,2,2,1,1,Nao,Nao,Sim,Nao,Leste
2700,60,2,2,1,1,Sim,Sim,Sim,Nao,Leste
2100,80,3,2,1,2,Nao,Nao,Nao,Nao,Leste
2200,76,2,2,1,2,Nao,Nao,Nao,Nao,Leste
2100,76,3,2,1,2,Nao,Nao,Sim,Nao,Leste
3000,112,3,3,1,3,Sim,Sim,Sim,Nao,Leste
3200,74,3,3,1,2,Nao,Sim,Sim,Nao,Leste
3100,113,3,3,1,2,Nao,Nao,Sim,Nao,Leste
2300,73,3,2,1,2,Nao,Nao,Nao,Nao,Leste
2240,83,3,2,1,2,Sim,Nao,Sim,Nao,Leste
3000,133,3,4,3,2,Nao,Sim,Nao,Nao,Leste
2800,77,3,2,1,2,Nao,Nao,Nao,Nao,Leste
2900,79,3,2,1,2,Sim,Sim,Nao,Nao,Leste
3100,60,2,2,1,1,Sim,Sim,Sim,Nao,Leste
2500,98,3,2,1,2,Nao,Nao,Sim,Nao,Leste
2600,68,3,2,1,2,Nao,Nao,Nao,Nao,Leste
2000,60,2,2,1,2,Nao,Nao,Sim,Nao,Leste
1200,55,2,2,1,1,Sim,Nao,Sim,Nao,Leste
2801,82,3,2,1,2,Nao,Nao,Nao,Nao,Leste
2350,76,2,2,1,2,Nao,Nao,Sim,Nao,Leste
2600,83,3,2,1,1,Sim,Nao,Sim,Nao,Leste
2700,78,3,2,1,2,Nao,Sim,Nao,Nao,Leste
1250,50,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1600,62,2,2,1,1,Nao,Nao,Sim,Nao,Leste
3300,80,3,3,1,2,Sim,Nao,Sim,Nao,Leste
1350,89,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1800,62,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1620,83,3,2,1,2,Sim,Nao,Sim,Nao,Leste
1700,76,3,2,1,2,Sim,Sim,Nao,Nao,Leste
1250,72,3,2,1,2,Nao,Nao,Sim,Nao,Leste
1000,72,3,2,1,2,Nao,Nao,Sim,Nao,Leste
2000,70,3,2,1,2,Sim,Nao,Sim,Nao,Leste
1500,56,2,2,1,1,Sim,Sim,Nao,Nao,Leste
1799,52,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1200,54,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1800,52,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1800,68,3,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,52,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1350,53,2,2,1,2,Nao,Nao,Sim,Nao,Leste
1200,52,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1350,52,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1800,52,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1200,36,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1100,67,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1800,52,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1200,54,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,52,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1100,62,2,2,1,1,Sim,Nao,Nao,Nao,Leste
900,62,2,2,1,2,Sim,Nao,Nao,Nao,Leste
1800,52,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1100,55,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1500,57,2,2,1,1,Sim,Nao,Sim,Nao,Leste
2000,52,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1150,62,2,2,1,2,Sim,Nao,Nao,Nao,Leste
900,45,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1300,42,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1300,43,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1150,57,3,2,1,2,Nao,Nao,Nao,Nao,Leste
1020,56,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1150,47,2,2,1,1,Nao,Nao,Nao,Nao,Leste
900,56,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1100,49,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1100,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1200,59,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1150,47,2,2,1,1,Nao,Nao,Nao,Nao,Leste
955,58,2,2,1,1,Nao,Nao,Nao,Nao,Leste
750,45,1,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,48,1,2,1,1,Nao,Nao,Nao,Nao,Leste
1100,46,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1220,59,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1100,77,2,2,1,1,Nao,Nao,Nao,Nao,Leste
800,55,2,2,1,1,Nao,Nao,Nao,Nao,Leste
750,60,1,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,45,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1210,56,2,2,1,1,Nao,Nao,Nao,Nao,Leste
850,56,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1250,59,2,2,1,1,Nao,Sim,Nao,Nao,Leste
850,60,1,2,1,1,Nao,Nao,Nao,Nao,Leste
750,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
950,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
850,55,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,48,1,2,1,1,Nao,Nao,Nao,Nao,Leste
900,56,2,2,1,1,Nao,Nao,Nao,Nao,Leste
850,42,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1550,43,2,2,1,1,Sim,Nao,Nao,Nao,Leste
950,60,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1300,44,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,52,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1800,52,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1200,52,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1200,50,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1700,55,2,2,1,1,Nao,Nao,Sim,Nao,Leste
800,46,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,70,2,2,1,1,Nao,Nao,Sim,Nao,Leste
900,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1400,64,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1000,62,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1500,70,3,2,1,1,Sim,Nao,Sim,Nao,Leste
2800,125,3,4,3,2,Nao,Nao,Sim,Nao,Leste
1690,56,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1300,65,2,2,1,1,Sim,Nao,Nao,Nao,Leste
2000,69,3,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,67,2,2,1,2,Nao,Nao,Nao,Nao,Leste
1200,48,2,2,1,1,Sim,Sim,Nao,Nao,Leste
1200,70,3,2,1,1,Nao,Nao,Sim,Nao,Leste
650,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
800,60,2,2,1,1,Nao,Nao,Nao,Nao,Leste
700,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,52,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1199,50,1,2,1,1,Sim,Nao,Nao,Nao,Leste
1000,31,1,2,1,1,Sim,Nao,Nao,Nao,Leste
850,38,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1200,70,3,2,1,1,Nao,Nao,Sim,Nao,Leste
950,48,2,2,1,1,Sim,Nao,Sim,Nao,Leste
650,50,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1160,42,2,2,1,1,Sim,Nao,Sim,Nao,Leste
660,42,2,2,1,1,Nao,Nao,Nao,Nao,Leste
750,41,2,2,1,1,Nao,Nao,Nao,Nao,Leste
660,42,2,2,1,1,Nao,Nao,Nao,Nao,Leste
600,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
610,38,1,2,1,1,Nao,Nao,Nao,Nao,Leste
1100,43,2,2,1,1,Sim,Nao,Nao,Nao,Leste
750,50,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,49,2,2,1,1,Sim,Nao,Sim,Nao,Leste
700,43,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1430,52,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1200,50,3,2,1,1,Nao,Nao,Nao,Nao,Leste
1100,47,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1200,42,2,2,1,1,Sim,Nao,Sim,Nao,Leste
900,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1100,76,2,2,1,1,Nao,Nao,Nao,Nao,Leste
800,35,2,2,1,1,Nao,Nao,Nao,Nao,Leste
950,40,1,2,1,1,Sim,Nao,Sim,Nao,Leste
1200,55,2,2,1,1,Nao,Nao,Nao,Nao,Leste
900,45,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1050,50,2,2,1,1,Nao,Nao,Sim,Nao,Leste
850,30,1,2,1,1,Nao,Nao,Nao,Nao,Leste
2500,110,2,2,1,2,Nao,Nao,Nao,Nao,Leste
1100,100,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1400,52,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1005,47,1,2,1,1,Sim,Nao,Nao,Nao,Leste
1000,58,2,2,1,1,Sim,Nao,Sim,Nao,Leste
790,30,1,2,1,1,Nao,Nao,Nao,Nao,Leste
1600,50,2,2,1,1,Nao,Sim,Sim,Nao,Leste
1200,56,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1200,56,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1300,60,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1530,60,3,2,1,2,Nao,Sim,Sim,Nao,Leste
1000,60,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1300,49,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1100,64,3,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,56,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,56,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,56,2,2,1,1,Nao,Nao,Nao,Nao,Leste
900,45,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1400,55,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1700,68,3,2,1,1,Sim,Nao,Sim,Nao,Leste
1700,68,3,2,1,1,Nao,Nao,Sim,Nao,Leste
1750,50,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1520,75,3,2,1,1,Sim,Nao,Nao,Nao,Leste
1800,70,3,2,1,1,Nao,Nao,Nao,Nao,Leste
1667,72,3,2,1,1,Sim,Nao,Nao,Nao,Leste
1300,51,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1100,54,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1100,56,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1200,55,2,2,1,2,Sim,Nao,Nao,Nao,Leste
1100,55,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1500,65,3,2,1,1,Sim,Nao,Nao,Nao,Leste
1500,56,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1500,56,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,56,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,56,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,56,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1200,47,2,2,1,1,Sim,Nao,Sim,Nao,Leste
900,45,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1100,47,2,2,1,1,Nao,Nao,Sim,Nao,Leste
950,47,2,2,1,1,Sim,Nao,Sim,Nao,Leste
990,47,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1440,47,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1600,47,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,44,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1200,47,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1250,48,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1100,46,2,2,1,1,Nao,Nao,Nao,Nao,Leste
780,54,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,60,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1100,50,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1150,47,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1150,49,2,2,1,1,Nao,Nao,Nao,Nao,Leste
800,40,1,2,1,1,Sim,Nao,Nao,Nao,Leste
1350,50,1,2,1,1,Nao,Nao,Nao,Nao,Leste
1350,50,1,2,1,1,Nao,Nao,Nao,Nao,Leste
1200,62,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,45,1,2,1,1,Sim,Nao,Nao,Nao,Leste
1400,110,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1200,105,3,3,1,2,Sim,Nao,Sim,Nao,Leste
2000,55,2,2,1,2,Nao,Sim,Nao,Nao,Leste
1500,64,2,2,1,1,Sim,Nao,Nao,Nao,Leste
2800,120,3,3,2,2,Sim,Nao,Sim,Nao,Leste
2700,114,3,3,1,2,Sim,Nao,Sim,Nao,Leste
1900,43,1,2,1,1,Sim,Sim,Sim,Nao,Leste
1650,50,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1610,70,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1600,50,2,2,1,1,Nao,Sim,Nao,Nao,Leste
2000,73,3,3,1,2,Sim,Nao,Sim,Nao,Leste
1400,66,2,2,1,1,Sim,Nao,Sim,Nao,Leste
2200,94,3,2,1,1,Nao,Nao,Nao,Nao,Leste
1600,117,2,2,1,1,Nao,Nao,Nao,Nao,Leste
3000,234,3,3,1,3,Nao,Nao,Sim,Nao,Leste
3000,70,3,2,1,1,Sim,Sim,Sim,Nao,Leste
1450,60,2,2,1,1,Sim,Nao,Nao,Nao,Leste
2250,35,1,2,1,1,Sim,Sim,Sim,Nao,Leste
2250,35,1,2,1,1,Sim,Sim,Sim,Nao,Leste
1100,45,2,2,1,1,Nao,Sim,Nao,Nao,Leste
1100,48,2,2,1,1,Sim,Sim,Nao,Nao,Leste
1300,47,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1180,54,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1250,62,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1970,65,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1450,99,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1250,58,2,2,1,1,Nao,Nao,Sim,Nao,Leste
3000,92,3,2,1,3,Sim,Nao,Sim,Nao,Leste
1200,50,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1200,66,3,2,1,1,Nao,Nao,Nao,Nao,Leste
1000,40,1,2,1,1,Nao,Nao,Nao,Nao,Leste
1200,57,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,89,3,3,1,1,Sim,Nao,Sim,Nao,Leste
1600,63,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1700,92,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1100,60,2,2,1,1,Sim,Nao,Sim,Nao,Leste
2500,52,2,2,1,1,Sim,Sim,Sim,Nao,Leste
1000,49,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1200,42,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1790,65,3,2,1,1,Sim,Nao,Sim,Nao,Leste
1100,35,1,2,1,1,Nao,Nao,Nao,Nao,Leste
1500,60,3,2,1,1,Nao,Nao,Nao,Nao,Leste
1200,52,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1100,77,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1000,60,2,2,1,1,Nao,Nao,Nao,Nao,Leste
1100,59,2,2,1,1,Sim,Nao,Nao,Nao,Leste
1300,30,1,2,1,1,Nao,Nao,Sim,Nao,Leste
1600,50,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1450,49,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1900,62,2,2,1,1,Nao,Sim,Sim,Nao,Leste
1600,61,3,2,1,1,Nao,Nao,Sim,Nao,Leste
3000,276,3,4,3,4,Sim,Nao,Nao,Nao,Leste
2100,70,2,2,1,2,Nao,Nao,Nao,Nao,Leste
1290,30,1,2,1,1,Sim,Sim,Sim,Nao,Leste
1950,50,2,2,1,1,Sim,Sim,Nao,Nao,Leste
1600,48,2,2,1,1,Nao,Nao,Sim,Nao,Leste
1700,55,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1499,55,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1400,65,2,2,1,1,Nao,Nao,Nao,Nao,Leste
2420,69,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1799,55,2,2,1,1,Sim,Nao,Sim,Nao,Leste
1650,46,1,1,0,1,Nao,Nao,Sim,Nao,Leste
1400,75,3,1,0,0,Nao,Nao,Nao,Nao,Leste
1800,54,2,1,0,1,Nao,Sim,Nao,Nao,Leste
1350,44,1,1,0,0,Nao,Nao,Nao,Nao,Leste
1300,60,2,1,0,0,Sim,Nao,Nao,Nao,Leste
1800,50,2,1,0,1,Nao,Nao,Sim,Nao,Leste
1650,70,2,1,0,1,Sim,Nao,Nao,Nao,Leste
1700,54,2,1,0,1,Nao,Sim,Nao,Nao,Leste
1100,50,1,1,0,0,Nao,Nao,Nao,Nao,Leste
1900,75,3,2,0,1,Nao,Nao,Nao,Nao,Leste
1000,50,1,1,0,0,Nao,Nao,Nao,Nao,Leste
1900,51,2,1,0,1,Nao,Nao,Sim,Nao,Leste
